,X data,Y data,Core,Border,Noise,Cluster#
35,-0.152135388266,0.2150302049302,1.0,0.0,0.0,0.0
36,-0.06115343371226,0.06907927344819,1.0,0.0,0.0,0.0
37,-0.2350037471028,0.1898273528808,1.0,0.0,0.0,0.0
38,-0.08324937606481,0.4935974872365,1.0,0.0,0.0,0.0
39,-0.1338576348136,0.02097740816042,1.0,0.0,0.0,0.0
40,1.79689290245,-3.434459930896,0.0,0.0,1.0,-1.0
41,1.672849479981,-4.346515889435,1.0,0.0,0.0,1.0
42,2.057950954427,-4.35461034602,0.0,1.0,0.0,1.0
43,-0.1945628743197,-0.4666130492572,1.0,0.0,0.0,0.0
44,-0.1307092749901,-0.06776940537848,1.0,0.0,0.0,0.0
45,0.1573058854066,-0.209500808324,1.0,0.0,0.0,0.0
46,0.1503579074386,-0.06006592509529,1.0,0.0,0.0,0.0
47,0.1064927209137,-0.1032701213678,1.0,0.0,0.0,0.0
48,-0.07921458868016,-0.4018013529972,1.0,0.0,0.0,0.0
49,0.3058807663557,-0.5302135441642,1.0,0.0,0.0,0.0
50,-0.2592084547039,-0.2455306134528,1.0,0.0,0.0,0.0
51,-0.006115645615048,-0.06530739306103,1.0,0.0,0.0,0.0
52,-0.07425422314003,0.05368193510929,1.0,0.0,0.0,0.0
53,0.05826639105635,0.1576741621138,1.0,0.0,0.0,0.0
54,0.2150772773028,0.09661184458445,1.0,0.0,0.0,0.0
55,0.09776212840064,-0.04509150245078,1.0,0.0,0.0,0.0
56,0.04580504746313,-0.1697927356839,1.0,0.0,0.0,0.0
57,-0.06855120946788,-0.2035906244037,1.0,0.0,0.0,0.0
58,-0.2969044753447,-0.1773484678503,1.0,0.0,0.0,0.0
59,-0.06599520452563,-0.03972805083031,1.0,0.0,0.0,0.0
60,0.1126794564484,0.1269321534775,1.0,0.0,0.0,0.0
61,0.1292217172972,0.1368833557961,1.0,0.0,0.0,0.0
62,-0.1669122767503,0.005824549516393,1.0,0.0,0.0,0.0
63,-0.08387555983947,-0.07870518740104,1.0,0.0,0.0,0.0
64,-0.2087656641911,-0.1481135179366,1.0,0.0,0.0,0.0
65,-0.03654440788446,0.006022429699297,1.0,0.0,0.0,0.0
66,-0.08611350925174,-0.1844673064261,1.0,0.0,0.0,0.0
67,-0.2679153415311,-0.1974221568086,1.0,0.0,0.0,0.0
68,-0.1165302159163,-0.00485801043912,1.0,0.0,0.0,0.0
69,-0.03085935336035,-0.05326043721974,1.0,0.0,0.0,0.0
70,-0.07648272274272,-0.09485617875637,1.0,0.0,0.0,0.0
71,0.03817922869821,-0.001212190752872,1.0,0.0,0.0,0.0
72,0.2882393982052,0.2187732452049,1.0,0.0,0.0,0.0
73,0.09915792224519,-0.02386798429185,1.0,0.0,0.0,0.0
74,1.35875742293,0.6174796961899,0.0,1.0,0.0,0.0
75,-0.2621759880462,-0.1809297254356,1.0,0.0,0.0,0.0
76,-0.4073385560819,-0.2161289668666,1.0,0.0,0.0,0.0
77,0.08943144030381,0.04576024675176,1.0,0.0,0.0,0.0
78,0.05669795467008,-0.04855206161795,1.0,0.0,0.0,0.0
79,0.1986088847229,0.04166973158819,1.0,0.0,0.0,0.0
80,0.4091162221632,0.1713495549498,1.0,0.0,0.0,0.0
81,0.317037763749,-0.155018112724,1.0,0.0,0.0,0.0
82,0.5085475035655,0.04536089997515,1.0,0.0,0.0,0.0
83,-0.03413514173176,0.001359412293144,1.0,0.0,0.0,0.0
84,0.4138071240066,0.6203683200203,1.0,0.0,0.0,0.0
85,0.04427463181304,-0.03866275583546,1.0,0.0,0.0,0.0
86,0.3267842448493,0.08024283375769,1.0,0.0,0.0,0.0
87,-0.2367662273171,-0.175267683142,1.0,0.0,0.0,0.0
88,-0.3185334993124,0.5714511577772,1.0,0.0,0.0,0.0
89,0.1555500862982,0.04443580067232,1.0,0.0,0.0,0.0
90,0.2574924647773,0.05988639861759,1.0,0.0,0.0,0.0
91,-0.008064061134873,-0.05295509976642,1.0,0.0,0.0,0.0
92,-0.02054005165638,2.139426603099,0.0,0.0,1.0,-1.0
93,0.2973262573338,2.535676577411,1.0,0.0,0.0,2.0
94,0.2202763179505,2.895581333176,1.0,0.0,0.0,2.0
95,0.1766608782862,0.7425649430196,1.0,0.0,0.0,0.0
96,-0.08238440964285,2.635340534094,0.0,1.0,0.0,2.0
97,0.1722685693843,2.805426285964,1.0,0.0,0.0,2.0
98,0.1741719528073,2.283059744523,0.0,1.0,0.0,2.0
99,0.2732321216712,2.626852121955,1.0,0.0,0.0,2.0
100,0.0697438411949,4.625280508813,0.0,0.0,1.0,-1.0
101,0.9874176017763,-1.156558010447,0.0,0.0,1.0,-1.0
102,-0.442189582543,2.713471328533,0.0,0.0,1.0,-1.0
103,0.2449574571553,3.317572201645,1.0,0.0,0.0,2.0
104,0.3175812033547,2.680853082905,1.0,0.0,0.0,2.0
105,0.06256806236049,3.150712758193,1.0,0.0,0.0,2.0
106,-0.7838184714785,1.193302172535,0.0,0.0,1.0,-1.0
107,-0.5176909388988,0.7401849135793,1.0,0.0,0.0,0.0
108,0.1206078737087,2.872542616398,1.0,0.0,0.0,2.0
109,0.1746000103235,3.031910284141,1.0,0.0,0.0,2.0
110,0.4705791713984,2.032783233905,0.0,0.0,1.0,-1.0
111,0.1465161561587,2.735983636041,1.0,0.0,0.0,2.0
112,0.03034585743259,3.051687157499,1.0,0.0,0.0,2.0
113,-0.6797700089545,2.410672060521,0.0,0.0,1.0,-1.0
114,-3.068010576088,-3.069942032829,1.0,0.0,0.0,3.0
115,0.02664310539197,1.971037836042,0.0,0.0,1.0,-1.0
116,-0.06321186672506,3.049802332979,1.0,0.0,0.0,2.0
117,0.2758286355363,3.221541039293,1.0,0.0,0.0,2.0
118,0.1401179154454,3.095302820422,1.0,0.0,0.0,2.0
119,0.2226691086295,2.720752347971,1.0,0.0,0.0,2.0
120,-0.3274043217854,1.911324423744,0.0,0.0,1.0,-1.0
121,0.2190570836508,-0.2217116073255,1.0,0.0,0.0,0.0
122,0.6149743851538,2.809180639116,0.0,0.0,1.0,-1.0
123,3.192419164499,-3.491699573929,0.0,0.0,1.0,-1.0
124,0.1897506633786,2.669030004131,1.0,0.0,0.0,2.0
125,-0.124438928145,2.235136729747,0.0,1.0,0.0,2.0
126,0.4834252217533,3.204801749853,0.0,1.0,0.0,2.0
127,0.2519368418536,2.795583747388,1.0,0.0,0.0,2.0
128,0.302442981034,2.913133359131,1.0,0.0,0.0,2.0
129,0.0691970700309,2.45565854415,1.0,0.0,0.0,2.0
130,0.1689197023741,2.429149965418,1.0,0.0,0.0,2.0
131,-0.01398492905723,0.8492003825515,1.0,0.0,0.0,0.0
132,-0.3844732038945,0.7121357958437,1.0,0.0,0.0,0.0
133,-0.4743427987506,0.6572461806259,1.0,0.0,0.0,0.0
134,-0.5331976334206,0.6841931092775,1.0,0.0,0.0,0.0
135,0.3422569916027,0.8472875227235,1.0,0.0,0.0,0.0
136,-0.3440901746654,0.5370916328696,1.0,0.0,0.0,0.0
137,-0.04277667647431,0.8191584414999,1.0,0.0,0.0,0.0
138,0.07498892397283,0.8731498813807,1.0,0.0,0.0,0.0
139,-0.3340503106446,0.6048287784238,1.0,0.0,0.0,0.0
140,-0.0591163063496,0.9398960576793,1.0,0.0,0.0,0.0
141,-0.3770053419575,0.686136198472,1.0,0.0,0.0,0.0
142,-0.118350703632,0.810322074328,1.0,0.0,0.0,0.0
143,-0.5873857567661,0.6202697312539,1.0,0.0,0.0,0.0
144,-0.2391979229574,0.7336428125242,1.0,0.0,0.0,0.0
145,-0.01265298014927,0.8888341533859,1.0,0.0,0.0,0.0
146,-0.02270966701263,0.8279466881787,1.0,0.0,0.0,0.0
147,-0.3544975382517,0.7974268369107,1.0,0.0,0.0,0.0
148,-0.2709271145186,0.7378360009542,1.0,0.0,0.0,0.0
149,-0.1583344967137,0.8228284396279,1.0,0.0,0.0,0.0
150,-0.297815746798,0.7705979925962,1.0,0.0,0.0,0.0
151,-0.09278700051034,0.9347591888108,1.0,0.0,0.0,0.0
152,-0.1776567212763,0.8179522219215,1.0,0.0,0.0,0.0
153,-0.5497361050767,0.5883611273562,1.0,0.0,0.0,0.0
154,-0.3596541627684,0.7409735331065,1.0,0.0,0.0,0.0
155,-0.2811099990587,0.6919388603644,1.0,0.0,0.0,0.0
156,-0.196543338033,0.7580960409596,1.0,0.0,0.0,0.0
157,-0.06036770955152,0.7241280325131,1.0,0.0,0.0,0.0
158,-0.3872654344916,0.7514199488643,1.0,0.0,0.0,0.0
159,0.05348515363154,0.9630421520044,1.0,0.0,0.0,0.0
160,-0.3671507746006,0.7753696140223,1.0,0.0,0.0,0.0
161,-0.260131879436,0.8306794916172,1.0,0.0,0.0,0.0
162,-0.3119327471496,0.6385052139892,1.0,0.0,0.0,0.0
163,-0.2530851779016,0.1282130379185,1.0,0.0,0.0,0.0
164,-0.5312207111463,0.5665950247504,1.0,0.0,0.0,0.0
165,-0.02130398829884,0.854586077479,1.0,0.0,0.0,0.0
166,-0.1705528779939,0.76561313278,1.0,0.0,0.0,0.0
167,-0.3048114389616,0.7798822462468,1.0,0.0,0.0,0.0
168,-0.5675178680876,-0.07102519667972,1.0,0.0,0.0,0.0
169,-0.1866967425963,0.2433658988606,1.0,0.0,0.0,0.0
170,0.003172926339807,-0.0009754988189058,1.0,0.0,0.0,0.0
171,-0.2957510961096,0.3516760280047,1.0,0.0,0.0,0.0
172,-0.2383819380687,0.1709246240445,1.0,0.0,0.0,0.0
173,-0.08255144412289,0.3026916445172,1.0,0.0,0.0,0.0
174,0.07030642473438,0.1143430705959,1.0,0.0,0.0,0.0
175,0.5989721955061,1.089453790972,1.0,0.0,0.0,0.0
176,0.03090943090018,0.2298580010483,1.0,0.0,0.0,0.0
177,0.01965501577682,0.02877021468822,1.0,0.0,0.0,0.0
178,-0.01871567186283,0.1597995449979,1.0,0.0,0.0,0.0
179,0.5349097783297,0.5364871092365,1.0,0.0,0.0,0.0
180,0.0253459755106,0.1284294538662,1.0,0.0,0.0,0.0
181,0.1296970709575,0.3075201738989,1.0,0.0,0.0,0.0
182,0.1502746191729,0.3650883159062,1.0,0.0,0.0,0.0
183,-0.03413004598273,0.1463932380413,1.0,0.0,0.0,0.0
184,-0.115358407278,0.167787377473,1.0,0.0,0.0,0.0
185,0.2471435225211,-0.1639742043566,1.0,0.0,0.0,0.0
186,0.0262371010727,0.4537653739828,1.0,0.0,0.0,0.0
187,0.1252028853246,0.4730464216676,1.0,0.0,0.0,0.0
188,0.105164132174,-0.0254950463769,1.0,0.0,0.0,0.0
189,2.296194551529,-4.296069814374,0.0,0.0,1.0,-1.0
190,0.0621630307653,0.1972611533345,1.0,0.0,0.0,0.0
191,0.4862716748183,0.4305386987159,1.0,0.0,0.0,0.0
192,0.6148493304298,0.1126379666237,1.0,0.0,0.0,0.0
193,-0.02021543571271,0.3477499129644,1.0,0.0,0.0,0.0
194,-0.08041913134873,0.2912291370958,1.0,0.0,0.0,0.0
195,-0.2147755834103,0.2242371888828,1.0,0.0,0.0,0.0
196,0.05018909043171,0.3542448941497,1.0,0.0,0.0,0.0
197,0.04669666893872,0.03975193146937,1.0,0.0,0.0,0.0
198,0.180416214863,0.3519327872233,1.0,0.0,0.0,0.0
199,-0.2025630469845,0.2286624606296,1.0,0.0,0.0,0.0
200,1.640547521068,-4.173976621548,1.0,0.0,0.0,1.0
201,-0.1117904690332,0.2593854352967,1.0,0.0,0.0,0.0
202,0.08184275335926,0.568697173839,1.0,0.0,0.0,0.0
203,0.03895105007322,-0.0097522787407,1.0,0.0,0.0,0.0
204,0.0947512746019,0.4164982986802,1.0,0.0,0.0,0.0
205,0.02775757515694,0.2676318151565,1.0,0.0,0.0,0.0
206,-0.2100279736864,-0.01712665843402,1.0,0.0,0.0,0.0
207,-0.354669107917,-0.09126590187159,1.0,0.0,0.0,0.0
208,-0.0482100201053,0.2120064486164,1.0,0.0,0.0,0.0
209,-0.218985193989,-0.1447707977731,1.0,0.0,0.0,0.0
210,-0.1676876427797,0.06116717047311,1.0,0.0,0.0,0.0
211,-0.06198698691021,0.1279468450752,1.0,0.0,0.0,0.0
212,0.09940974034143,0.3054799583769,1.0,0.0,0.0,0.0
213,-0.03393295570726,0.3211393691234,1.0,0.0,0.0,0.0
214,0.2118813592599,0.1093842322166,1.0,0.0,0.0,0.0
215,2.053782042745,-0.4296648187344,1.0,0.0,0.0,0.0
216,1.895904104907,-0.4326176713954,1.0,0.0,0.0,0.0
217,1.569856762615,-0.5883565914739,1.0,0.0,0.0,0.0
218,1.821173946036,-0.4795755590755,1.0,0.0,0.0,0.0
219,2.071130798175,-0.4308103953142,1.0,0.0,0.0,0.0
220,2.306139781805,-0.2554534491879,1.0,0.0,0.0,0.0
221,2.087810198626,-0.3533740352155,1.0,0.0,0.0,0.0
222,1.886201343842,-0.4973326289132,1.0,0.0,0.0,0.0
223,1.854317470608,-0.5344803221418,1.0,0.0,0.0,0.0
224,1.945531766977,-0.3909990362071,1.0,0.0,0.0,0.0
225,1.66418312514,-0.578730618564,1.0,0.0,0.0,0.0
226,2.040806521134,-0.4201022345861,1.0,0.0,0.0,0.0
227,1.735642358649,-0.5398270955737,1.0,0.0,0.0,0.0
228,1.679273828285,-0.5909437443547,1.0,0.0,0.0,0.0
229,1.870163897795,-0.4811503663474,1.0,0.0,0.0,0.0
230,1.844274265566,-0.5471784003959,1.0,0.0,0.0,0.0
231,1.709399872103,-0.5551334173231,1.0,0.0,0.0,0.0
232,1.738047085176,-0.6216590606211,1.0,0.0,0.0,0.0
233,1.763875381153,-0.5161987886179,1.0,0.0,0.0,0.0
234,1.687841244735,-0.5557980051843,1.0,0.0,0.0,0.0
235,1.936067370774,-0.5164182844075,1.0,0.0,0.0,0.0
236,1.802482594574,-0.4927833329563,1.0,0.0,0.0,0.0
237,1.517640052047,-0.6613747862947,1.0,0.0,0.0,0.0
238,2.179883958756,-0.3595976360508,1.0,0.0,0.0,0.0
239,1.834393083831,-0.540225353775,1.0,0.0,0.0,0.0
240,1.768694531603,-0.5266494400448,1.0,0.0,0.0,0.0
241,2.009935184285,-0.4156574899351,1.0,0.0,0.0,0.0
242,2.139826933836,-0.4026291991028,1.0,0.0,0.0,0.0
243,1.970254884487,-0.4906403029921,1.0,0.0,0.0,0.0
244,1.825845959082,-0.5274029799766,1.0,0.0,0.0,0.0
245,1.970935375619,-0.4723438672406,1.0,0.0,0.0,0.0
246,1.530302221347,-0.6800010994481,1.0,0.0,0.0,0.0
247,1.9725488116480001,-0.4788330028065,1.0,0.0,0.0,0.0
248,2.257717667416,-0.3050663418106,1.0,0.0,0.0,0.0
249,1.799180410212,-0.576042239737,1.0,0.0,0.0,0.0
250,1.977891327152,-0.4212377400958,1.0,0.0,0.0,0.0
251,1.736483395857,-0.5831729445895,1.0,0.0,0.0,0.0
252,1.795770554485,-0.4728137159035,1.0,0.0,0.0,0.0
253,2.150401496095,-0.3844816731332,1.0,0.0,0.0,0.0
254,1.818491276813,-0.5129984522464,1.0,0.0,0.0,0.0
255,2.197859898234,-0.3098463527043,1.0,0.0,0.0,0.0
256,2.368610394565,-0.1900365165856,1.0,0.0,0.0,0.0
257,-0.1787948088247,0.08594502718609,1.0,0.0,0.0,0.0
258,-0.4048496353653,0.8392440342152,1.0,0.0,0.0,0.0
259,-0.3590179977702,0.02511315408682,1.0,0.0,0.0,0.0
260,-0.01476877402202,0.2187498864559,1.0,0.0,0.0,0.0
261,0.00846152173422,0.05386141244686,1.0,0.0,0.0,0.0
262,-0.1304005070116,0.1339855280818,1.0,0.0,0.0,0.0
263,-0.07523897701677,0.3235400897314,1.0,0.0,0.0,0.0
264,-0.5145649631152,0.1346392423065,1.0,0.0,0.0,0.0
265,0.08863580567716,0.3026188496809,1.0,0.0,0.0,0.0
266,0.1177483243855,0.4766827439734,1.0,0.0,0.0,0.0
267,0.007997790433671,0.1066854768432,1.0,0.0,0.0,0.0
268,-0.4589359590218,-0.0539425397988,1.0,0.0,0.0,0.0
269,0.1173780002737,0.3229516288098,1.0,0.0,0.0,0.0
270,0.3306589463686,0.4562115200654,1.0,0.0,0.0,0.0
271,0.195620998411,0.3686209880175,1.0,0.0,0.0,0.0
272,0.01959491950662,0.3257181749703,1.0,0.0,0.0,0.0
273,-0.1155680842009,0.3927474682788,1.0,0.0,0.0,0.0
274,-0.1042894997872,0.304729294702,1.0,0.0,0.0,0.0
275,-0.3167647130405,0.05200776576115,1.0,0.0,0.0,0.0
276,-0.4371464111128,0.126742959158,1.0,0.0,0.0,0.0
277,0.2138504147026,0.1526556206817,1.0,0.0,0.0,0.0
278,0.1041237358387,0.2464167469942,1.0,0.0,0.0,0.0
279,0.1397778971698,0.3053526139152,1.0,0.0,0.0,0.0
280,0.1252448814272,0.3010104097444,1.0,0.0,0.0,0.0
281,-0.04730817328808,0.191201827712,1.0,0.0,0.0,0.0
282,-0.2999919197982,0.1664400955374,1.0,0.0,0.0,0.0
283,-0.08397785986229,0.3060136799787,1.0,0.0,0.0,0.0
284,0.323193094816,0.5303289658522,1.0,0.0,0.0,0.0
285,0.07827104959409,0.3631419186784,1.0,0.0,0.0,0.0
286,-0.04915513443634,0.06048920182202,1.0,0.0,0.0,0.0
287,-0.1311089581201,0.005927120671544,1.0,0.0,0.0,0.0
288,0.02433940906937,0.2695798132712,1.0,0.0,0.0,0.0
289,-0.2323204394254,0.1338865596708,1.0,0.0,0.0,0.0
290,-0.2345026648169,0.2245803480484,1.0,0.0,0.0,0.0
291,-0.08364557331271,0.3029015326657,1.0,0.0,0.0,0.0
292,0.1473836240092,0.4742077057257,1.0,0.0,0.0,0.0
293,-0.247275141054,0.2846791341644,1.0,0.0,0.0,0.0
294,0.02241472915536,0.04261303030792,1.0,0.0,0.0,0.0
295,-0.02996528158953,0.1819530437866,1.0,0.0,0.0,0.0
296,0.08368138946602,0.3261599503731,1.0,0.0,0.0,0.0
297,-0.1953213192483,0.07282214675179,1.0,0.0,0.0,0.0
298,-0.2002318611361,0.1443185870598,1.0,0.0,0.0,0.0
299,0.0458429212808,0.3042124142114,1.0,0.0,0.0,0.0
300,0.08141781601056,0.4781545316801,1.0,0.0,0.0,0.0
301,0.043947080797,0.4056677694009,1.0,0.0,0.0,0.0
302,-0.09103361477365,0.01353254159087,1.0,0.0,0.0,0.0
303,-0.1549080070436,0.0609954175825,1.0,0.0,0.0,0.0
304,0.2071692774216,0.2866944602723,1.0,0.0,0.0,0.0
305,-0.2854441391574,-0.05606756992646,1.0,0.0,0.0,0.0
306,0.1240052818473,0.374715826368,1.0,0.0,0.0,0.0
307,-0.02854234222879,0.1715796437849,1.0,0.0,0.0,0.0
308,-0.4248212706603,0.5196634295335,1.0,0.0,0.0,0.0
309,-0.7002681534529,0.4176106680475,1.0,0.0,0.0,0.0
310,-0.3063209418603,0.3911317641219,1.0,0.0,0.0,0.0
311,-0.121730942836,-0.1133091149223,1.0,0.0,0.0,0.0
312,-0.1377371952102,0.1865923144075,1.0,0.0,0.0,0.0
313,-0.0368966154258,-0.3717347586447,1.0,0.0,0.0,0.0
314,-2.956078409383,3.006059388047,0.0,0.0,1.0,-1.0
315,-0.2840985303713,0.08089479098409,1.0,0.0,0.0,0.0
316,-0.4045973542363,-0.09125965864305,1.0,0.0,0.0,0.0
317,0.07945079893957,0.03141590155168,1.0,0.0,0.0,0.0
318,-0.1827842241731,-0.4047642117289,1.0,0.0,0.0,0.0
319,-0.378795732263,0.3076626656302,1.0,0.0,0.0,0.0
320,-0.3403955278395,0.2123384891955,1.0,0.0,0.0,0.0
321,-0.07604203276095,0.06312534113096,1.0,0.0,0.0,0.0
322,-0.2245073329085,-0.01017238510684,1.0,0.0,0.0,0.0
323,-0.7117299510432,0.4130676327807,1.0,0.0,0.0,0.0
324,-0.3449544303234,0.1963794241726,1.0,0.0,0.0,0.0
325,-0.06963572675876,0.2389140429238,1.0,0.0,0.0,0.0
326,-0.1367715608657,0.2614372462036,1.0,0.0,0.0,0.0
327,0.7524143976915,0.1329226334275,1.0,0.0,0.0,0.0
328,-0.1121113493812,0.3323637720412,1.0,0.0,0.0,0.0
329,-0.1659766249261,0.3605854892733,1.0,0.0,0.0,0.0
330,-0.5802958601949,0.06621563829266,1.0,0.0,0.0,0.0
331,0.3107363025935,0.4245384540317,1.0,0.0,0.0,0.0
332,-0.4906457395378,0.05033691799535,1.0,0.0,0.0,0.0
333,1.019891908225,0.8380061202984,1.0,0.0,0.0,0.0
334,0.03794209445812,0.2697400657461,1.0,0.0,0.0,0.0
335,-3.101969003119,2.908337022912,0.0,0.0,1.0,-1.0
336,-0.4236718603914,0.8122939925188,1.0,0.0,0.0,0.0
337,-0.2063461094606,0.2201389763825,1.0,0.0,0.0,0.0
338,-0.1786398994692,0.07392977563649,1.0,0.0,0.0,0.0
339,-3.319843756294,2.946733028127,0.0,0.0,1.0,-1.0
340,0.1943867204176,0.3900694049458,1.0,0.0,0.0,0.0
341,-0.1516171566532,0.05535089589416,1.0,0.0,0.0,0.0
342,-0.06360250063567,0.1786911573014,1.0,0.0,0.0,0.0
343,-0.2052868262607,0.2122949072068,1.0,0.0,0.0,0.0
344,-0.4226161540623,0.05636566054298,1.0,0.0,0.0,0.0
345,-0.1966261943917,0.1331008142086,1.0,0.0,0.0,0.0
346,-2.247690748175,-2.128941570175,0.0,1.0,0.0,5.0
347,-3.443829318188,-3.537257726282,1.0,0.0,0.0,3.0
348,-3.270284484255,-3.231805519369,1.0,0.0,0.0,3.0
349,-2.25634540068,-2.671397316874,0.0,0.0,1.0,-1.0
350,-2.531814804858,-2.574137390259,0.0,1.0,0.0,3.0
351,-2.914529016607,-2.6841229001,1.0,0.0,0.0,3.0
352,-3.528202039441,-3.581911058302,1.0,0.0,0.0,3.0
353,-2.99170619345,-3.28074119324,1.0,0.0,0.0,3.0
354,-3.393683686566,-3.623436758533,1.0,0.0,0.0,3.0
355,-3.408562960908,-3.52585764364,1.0,0.0,0.0,3.0
356,-2.234277012715,-1.963118574124,0.0,1.0,0.0,5.0
357,-3.671249082767,-3.561627627624,1.0,0.0,0.0,3.0
358,-3.16003866196,-2.835466889464,1.0,0.0,0.0,3.0
359,-2.765055243702,-2.50029395822,1.0,0.0,0.0,3.0
360,-2.698814670349,-2.948805743125,1.0,0.0,0.0,3.0
361,-3.286029920297,-3.227139607345,1.0,0.0,0.0,3.0
362,-3.508435630002,-3.727519811156,1.0,0.0,0.0,3.0
363,-3.089030661817,-3.430684620578,0.0,1.0,0.0,3.0
364,-2.966003057288,-3.115287119543,1.0,0.0,0.0,3.0
365,-2.732816715099,-3.057786018824,1.0,0.0,0.0,3.0
366,-3.419570384702,-3.327593974983,1.0,0.0,0.0,3.0
367,-3.005090385928,-3.314010008482,1.0,0.0,0.0,3.0
368,-3.408719745482,-3.55679355222,1.0,0.0,0.0,3.0
369,-2.920377670699,-2.92035086218,1.0,0.0,0.0,3.0
370,0.1307507797975,0.2201575319378,1.0,0.0,0.0,0.0
371,-0.1441468035179,0.1995508997029,1.0,0.0,0.0,0.0
372,-0.2639986692758,-0.02219741437666,1.0,0.0,0.0,0.0
373,-0.204122177198,0.02140079825246,1.0,0.0,0.0,0.0
374,0.2235453819345,0.2428382204369,1.0,0.0,0.0,0.0
375,0.135071360043,0.230513685324,1.0,0.0,0.0,0.0
376,-0.03317601077097,0.09051597380528,1.0,0.0,0.0,0.0
377,-0.3433711674905,-0.07194817563563,1.0,0.0,0.0,0.0
378,-0.1810062547218,0.0428117628561,1.0,0.0,0.0,0.0
379,-0.07115928402235,0.07802777909665,1.0,0.0,0.0,0.0
380,-0.06803254462386,0.2474626153483,1.0,0.0,0.0,0.0
381,-0.2286626763258,-0.004944717981843,1.0,0.0,0.0,0.0
382,-0.4483555982774,-0.06131604068888,1.0,0.0,0.0,0.0
383,0.08237428960274,0.1946893143599,1.0,0.0,0.0,0.0
384,0.2214031420368,0.3035076755046,1.0,0.0,0.0,0.0
385,-0.04728856138845,0.1790550840991,1.0,0.0,0.0,0.0
386,-0.02589179380925,0.1131386364318,1.0,0.0,0.0,0.0
387,0.1935625653843,0.3817511160188,1.0,0.0,0.0,0.0
388,0.1541542407398,0.4119764344426,1.0,0.0,0.0,0.0
389,0.1347695573324,0.2044975936256,1.0,0.0,0.0,0.0
390,0.1287951247048,0.3077349667949,1.0,0.0,0.0,0.0
391,-0.2883619141272,0.04291937291935,1.0,0.0,0.0,0.0
392,-0.07810732276249,0.07266322567836,1.0,0.0,0.0,0.0
393,0.002619845365448,0.1298123337824,1.0,0.0,0.0,0.0
394,-0.09700860556929,0.2249353681099,1.0,0.0,0.0,0.0
395,-0.01119942674127,0.1307206762806,1.0,0.0,0.0,0.0
396,-0.02392962783272,0.08951631216345,1.0,0.0,0.0,0.0
397,-0.2544462000133,-0.00657252682411,1.0,0.0,0.0,0.0
398,-0.1538902327588,0.05991859422607,1.0,0.0,0.0,0.0
399,-0.03508620758672,0.1756223595559,1.0,0.0,0.0,0.0
400,0.0373074291753,0.1649589343463,1.0,0.0,0.0,0.0
401,-0.0728954271479,0.09278139529954,1.0,0.0,0.0,0.0
402,-0.08653717359131,0.1329426570667,1.0,0.0,0.0,0.0
403,-0.159287583109,0.06913299272382,1.0,0.0,0.0,0.0
